"signature"	"gene"	"PageRank"	"PPI_cat"	"EigenCentrality"	"p.PageRank"	"rank_by_p.PR"	"rank_by_PR"	"annd"	"p.annd"	"strength"	"rank_by_strength"	"normalized.strength"	"rank_by_normalized.strength"	"rank_by_ANND"	"rank_by_p.ANND"
"CTS_cardiac.a"	"Rgs5"	0.00999326978843476	"CTS"	0.0839513532063498	0.665	21	25	13.3530553053922	0	0.0839062441543288	22	0.00233072900428691	22	1	15.5
"CTS_cardiac.a"	"Rnd3"	0.0380095983007984	"CTS"	0.0347902324751503	0.593	15	11	5.23486812942688	0	0.277371186273747	12	0.00770475517427074	12	21	15.5
"CTS_cardiac.a"	"Sfrp5"	0.0504194698363935	"CTS"	0.271865647356829	0.529	1	6	8.39731668449067	0	0.482693695555437	9	0.0134081582098732	9	11	15.5
"CTS_cardiac.a"	"Spats2l"	0.00636869506978995	"CTS"	2.06773372080958e-05	0.534	2	29	2	0	0.00554726949760088	30	0.000154090819377802	30	30	15.5
"CTS_cardiac.a"	"Sulf1"	0.0152980833619054	"CTS"	0.00438821189096669	0.55	5	23	3.91892009114696	0	0.0698570918065685	24	0.00194047477240468	24	27	15.5
"CTS_cardiac.a"	"Tbx5"	0.0701509048995749	"CTS"	0.854429843841568	0.729	27	2	10.813688741445	0	1.05224085736664	2	0.0292289127046288	2	4	15.5
"CTS_cardiac.a"	"Tspan12"	0.0158955150678836	"CTS"	0.00314876318235283	0.54	4	21	3.65855469912483	0	0.048739310367275	26	0.00135386973242431	26	28	15.5
"CTS_cardiac.a"	"Tubb2a"	0.00568266818827653	"CTS"	0.000408781599842547	0.567	10	30	6.23556160709025	0	0.00735612440550585	29	0.000204336789041829	29	19	15.5
"CTS_cardiac.a"	"Twist1"	0.0357656959882976	"CTS"	0.414256131457301	0.734	28	12	9.60100943766975	0	0.509554053460836	8	0.014154279262801	8	6	15.5
"CTS_endothelial.b"	"Abi3"	0.0344893459631345	"CTS"	0.0340701979823656	0.45	5	13	3.69779375147307	0	0.373700278427117	11	0.0116781337008474	11	25	14.5
"CTS_endothelial.b"	"C1ql2"	0.00821796712437528	"CTS"	0.0247091431093808	0.635	15	28	12	0	0.0559517718034771	26	0.00174849286885866	26	3	14.5
"CTS_endothelial.b"	"Cd34"	0.0557693336609246	"CTS"	0.472333821727259	0.676	21	6	9.45248646089898	0	0.915682968823416	7	0.0286150927757317	7	13	14.5
"CTS_endothelial.b"	"Cd40"	0.016585967020514	"CTS"	0.062205864916414	0.572	13	20	9.36312185427659	0	0.183512885887206	17	0.00573477768397519	17	14	14.5
"CTS_endothelial.b"	"Cdh5"	0.0961515382023269	"CTS"	0.843421605833617	0.701	24.5	1	9.6299470240309	0	1.67486337967197	1	0.0523394806147491	1	12	14.5
"CTS_endothelial.b"	"Ctla2a"	0.0238583364060061	"CTS"	0.0118329796100277	0.437	4	16	4.7520382774936	0	0.160658707165768	19	0.00502058459893025	19	23	14.5
"CTS_endothelial.b"	"Dusp4"	0.0347826086956522	"CTS"	4.08243212485642e-18	0.221	2	11.5	1	0	0.0140692227858439	27.5	0.000439663212057623	27	27.5	14.5
"CTS_endothelial.b"	"Ebf1"	0.019738497479925	"CTS"	0.203805747805471	0.691	23	17	10.9753662781782	0	0.293484108478943	13	0.00917137838996697	13	7	14.5
"CTS_endothelial.b"	"Etv2"	0.0708194022026109	"CTS"	0.896212613100006	0.719	26	3	10.8345819631846	0	1.31703824033497	3	0.0411574450104677	3	8	14.5
"CTS_endothelial.b"	"Fev"	0.010046980068793	"CTS"	0.0690925349124759	0.651	18	26	8.92956991039716	0	0.103261170692119	22	0.00322691158412872	22	17	14.5
"CTS_endothelial.b"	"Fxyd5"	0.0307126341617138	"CTS"	0.00222754164174782	0.42	3	14	2.17734408874983	0	0.200392269594087	16	0.00626225842481522	16	26	14.5
"CTS_endothelial.b"	"Gab1"	0.00951937737128595	"CTS"	0.00833542813583454	0.499	9.5	27	5.67474888152074	0	0.0623955376269779	25	0.00194986055084306	25	22	14.5
"CTS_endothelial.b"	"Gata2"	0.0698924864394032	"CTS"	0.81053204357917	0.733	27	4	9.0970496562008	0	1.2866652484565	4	0.0402082890142656	4	16	14.5
"CTS_endothelial.b"	"Gimap1"	0.01585887438231	"CTS"	0.0478062139301231	0.499	9.5	21	9.91188475994235	0	0.169798989324832	18	0.00530621841640099	18	11	14.5
"CTS_endothelial.b"	"Gngt2"	0.0280814043875902	"CTS"	0.0387263932384673	0.486	6.5	15	6.15913931929354	0	0.314559631718319	12	0.00982998849119747	12	21	14.5
"CTS_endothelial.b"	"Grrp1"	0.0109630228360071	"CTS"	0.0593883081643347	0.6	14	24	12.6645639049073	0	0.109668384069445	20	0.00342713700217017	20	1	14.5
"CTS_endothelial.b"	"Hhex"	0.0511975041754579	"CTS"	0.66722225989167	0.701	24.5	7	10.0778521491817	0	0.924847155987687	5	0.0289014736246152	5	10	14.5
"CTS_endothelial.b"	"Icam2"	0.06186862223749	"CTS"	0.394126504921742	0.486	6.5	5	9.15875204507788	0	0.921008461587173	6	0.0287815144245992	6	15	14.5
"CTS_endothelial.b"	"Ifitm3"	0.0134372446086717	"CTS"	0.0177484415165811	0.515	12	23	7.84772069780238	0	0.0943449638197208	23	0.00294828011936627	23	20	14.5
"CTS_endothelial.b"	"Igf1"	0.0383063998625521	"CTS"	0.292845086620835	0.665	19	10	11.9421577865434	0	0.583980571148935	10	0.0182493928484042	10	4	14.5
"CTS_endothelial.b"	"Lhfp"	0.0138769334197258	"CTS"	0.00600404984966674	0.5	11	22	4.17575804131971	0	0.0860687954461014	24	0.00268964985769067	24	24	14.5
"CTS_endothelial.b"	"Npr1"	0.0109317450591053	"CTS"	0.0622086790384876	0.638	16	25	12.2276986995526	0	0.107883973687215	21	0.00337137417772546	21	2	14.5
"CTS_endothelial.b"	"Nrp2"	0.0175141800348588	"CTS"	0.123082838093823	0.643	17	19	11.4984342607085	0	0.225550617104229	14	0.00704845678450717	14	5	14.5
"CTS_endothelial.b"	"Rhoj"	0.0195638576878513	"CTS"	0.124939674764439	0.495	8	18	8.6088781587347	0	0.208338957410025	15	0.00651059241906329	15	19	14.5
"CTS_endothelial.b"	"Slc66a2"	0.0347826086956522	"CTS"	4.0287521180019e-18	0.22	1	11.5	1	0	0.0140692227858439	27.5	0.000439663212057623	28	27.5	14.5
"CTS_endothelial.b"	"Sox17"	0.0503336129452307	"CTS"	0.470790891184335	0.669	20	8	8.81410857278599	0	0.797785740238611	8	0.0249308043824566	8	18	14.5
"CTS_endothelial.b"	"Tal1"	0.0809977083314593	"CTS"	1	0.742	28	2	10.3281265821874	0	1.55162490075272	2	0.0484882781485226	2	9	14.5
"CTS_endothelial.b"	"Tek"	0.045614850017633	"CTS"	0.483909024251393	0.689	22	9	11.1749891050821	0	0.771979783130829	9	0.0241243682228384	9	6	14.5
"HiG_blood"	"1700037H04Rik"	0.000749751094711236	"HiG"	0.00329606514516065	0.246	107.5	345	36.3519217305696	0	0.128424548020874	361	0.000306502501243137	361	382	209
"HiG_blood"	"1810037I17Rik"	0.000468747828558115	"HiG"	0.00186092663232606	0.464	216	401	58.7282194979278	0	0.0441806061844522	402	0.000105442974187237	402	325	209
"HiG_blood"	"A430005L14Rik"	0.000412526538737949	"HiG"	0.00208083132381651	0.577	267	411	108.18953106395	0	0.0460302014035298	401	0.00010985728258599	401	10	209
"HiG_blood"	"Abcb10"	0.00182386605533201	"HiG"	0.12294648853963	0.333	163	199	53.9349279428952	0	1.23127910583333	187	0.00293861361774064	187	334	209
"HiG_blood"	"Abcg2"	0.00138167982589128	"HiG"	0.0717377806879306	0.214	81	244	68.9553468531752	0	0.720695311876934	244	0.00172003654385903	244	292	209
"HiG_blood"	"Acaa2"	0.00181234437207236	"HiG"	0.102901522888269	0.476	220	200	89.8321298420757	0	1.15236996053967	193	0.00275028630200399	193	171	209
"HiG_blood"	"Acot13"	0.000868586349035181	"HiG"	0.0330860019311237	0.724	350	324	89.6244493250954	0	0.437252385539492	285	0.00104356177933053	285	176	209
"HiG_blood"	"Acp5"	0.00121154574268458	"HiG"	0.0980356568086745	0.299	141	269	64.0703896231436	0	0.708416593790514	247	0.00169073172742366	247	307	209
"HiG_blood"	"Adk"	0.0015792216441062	"HiG"	0.076973124455974	0.482	223.5	216	91.0092709862488	0	0.961178735199192	215	0.00229398266157325	215	148	209
"HiG_blood"	"Adsl"	0.00320831488401931	"HiG"	0.142410140029847	0.605	282	113	97.3955964292462	0	2.32963146801771	115	0.00555997963727376	115	52	209
"HiG_blood"	"Alad"	0.00708407137198425	"HiG"	0.708356069226522	0.257	114	12	71.0458539819783	0	5.73537792993622	17	0.0136882528160769	17	280	209
"HiG_blood"	"Alas2"	0.0077584603301467	"HiG"	0.652522230571724	0.144	27	8	49.7366482329164	0	5.99511540409333	10	0.0143081513224184	10	347	209
"HiG_blood"	"Aldh9a1"	0.0011858741370928	"HiG"	0.0642169773921067	0.491	226	273	92.16671366606	0	0.661742162004297	255	0.00157933690215823	255	125	209
"HiG_blood"	"Aldoa"	0.00419418432684587	"HiG"	0.37696960747116	0.655	307	69	103.686046457225	0	3.35906602313207	68	0.00801686401702164	68	18	209
"HiG_blood"	"Anp32b"	0.000942408960726625	"HiG"	0.0195144524657488	0.338	168.5	308	83.201221416749	0	0.402420643797734	291	0.000960431130782181	291	239	209
"HiG_blood"	"Aprt"	0.00328028074720768	"HiG"	0.161531861849041	0.477	221	108	101.379095258683	0	2.35140551467791	113	0.00561194633574681	113	27	209
"HiG_blood"	"Aqp8"	0.000614397408502497	"HiG"	0.0268124664788927	0.328	159	366	91.0153588919328	0	0.211189809500606	333	0.000504032958235338	333	147	209
"HiG_blood"	"Arf5"	0.000666379708046606	"HiG"	0.0102830540314496	0.267	120.5	352	52.4562270900916	0	0.186958058270332	339	0.000446200616396973	339	339	209
"HiG_blood"	"Arpc3"	0.000620679996071266	"HiG"	0.00209136322487253	0.19	56	364	44.3515972299434	0	0.106113358863537	371	0.000253253839769779	371	366	209
"HiG_blood"	"Asf1a"	0.00102878317730078	"HiG"	0.0136725049314811	0.219	86.5	292	71.8077992710778	0	0.394110896623924	292	0.000940598798625118	292	277	209
"HiG_blood"	"Asns"	0.00237810948786873	"HiG"	0.0785741905796855	0.257	114	160	81.8165466295403	0	1.3822897787539	178	0.00329902095167994	178	251	209
"HiG_blood"	"Atf4"	0.00139414595787824	"HiG"	0.0478638825965015	0.241	102	242	74.4415998873753	0	0.666623411800951	254	0.00159098666300943	254	267	209
"HiG_blood"	"Atp5a1"	0.0069946652402888	"HiG"	0.644847517389916	0.666	312	17	99.1010819266961	0	5.89978167645211	12	0.0140806245261387	12	39	209
"HiG_blood"	"Atp5b"	0.0086184196004948	"HiG"	0.897736878656771	0.703	332	3	100.13618360298	0	7.51399082913016	2	0.0179331523368262	2	32	209
"HiG_blood"	"Atp5c1"	0.00557378177997363	"HiG"	0.515088426454139	0.73	355.5	37	98.6717119020803	0	4.7149984190898	34	0.0112529795205007	34	41	209
"HiG_blood"	"Atp5d"	0.00576876779883176	"HiG"	0.458423185249246	0.72	345.5	33	100.04069589004	0	4.81696193104978	31	0.0114963291910496	31	33	209
"HiG_blood"	"Atp5e"	0.00401329202373431	"HiG"	0.40006107473961	0.761	379	80	87.3933437188798	0	3.41771389419132	65	0.00815683506966903	65	210	209
"HiG_blood"	"Atp5g1"	0.00681930547104367	"HiG"	0.575889104619322	0.756	373.5	19	96.0854421666124	0	5.8754929013876	14	0.0140226560892306	14	65	209
"HiG_blood"	"Atp5mpl"	0.00216079140818474	"HiG"	0.223539489705945	0.884	417	173	94.8102986107205	0	1.76549598219519	151	0.0042135942295828	151	81	209
"HiG_blood"	"Atp6v0b"	0.00142562743794905	"HiG"	0.0810693920631219	0.546	252.5	239	104.840130223658	0	0.87610989150301	227	0.00209095439499525	227	13	209
"HiG_blood"	"Atp6v1f"	0.00167583736817254	"HiG"	0.127400083990072	0.55	255	208	95.0566643512773	0	1.14534518243623	195	0.00273352072180486	195	77	209
"HiG_blood"	"Atpif1"	0.00641052321731738	"HiG"	0.699723668252352	0.669	314	26	90.9270033007155	0	5.53140674469307	21	0.0132014480780264	21	150	209
"HiG_blood"	"Aurkaip1"	0.00336070600778183	"HiG"	0.15213880198988	0.596	276	107	88.6616210656908	0	2.49075692372074	106	0.00594452726424998	106	195	209
"HiG_blood"	"Bag2"	0.000602358757994013	"HiG"	0.0226930517139281	0.376	187.5	371	130.819785090905	0	0.193441052394287	337	0.000461673156072284	337	3	209
"HiG_blood"	"Baz1a"	0.000683251293244301	"HiG"	0.00420412818286866	0.266	119	351	59.5251325186265	0	0.18073617754605	341	0.000431351259059786	341	322	209
"HiG_blood"	"Bcas2"	0.00238416872104944	"HiG"	0.130672245885545	0.584	271.5	158	97.3332691741927	0	1.6593086834013	159	0.00396016392219882	159	53	209
"HiG_blood"	"Bccip"	0.00185379942707695	"HiG"	0.0554574579665183	0.719	343	196	87.6434463884369	0	1.26141051921262	184	0.0030105262988368	184	207	209
"HiG_blood"	"Bex1"	0.00113086876339536	"HiG"	0.00019528451466397	0.052	2	277	8.49622047830276	0	0.0775933557436497	385	0.00018518700654809	385	417	209
"HiG_blood"	"Bex4"	0.00132585399613631	"HiG"	0.00113337957056179	0.043	1	252	12.8884514305008	0	0.102286183673851	376	0.000244119770104655	376	414	209
"HiG_blood"	"Blvrb"	0.00745821762989447	"HiG"	0.728554469820414	0.292	138	10	70.5522583994246	0	6.0743831152827	8	0.014497334404016	8	281	209
"HiG_blood"	"Bnip3"	0.00102527959750932	"HiG"	0.0380210657514016	0.289	133	293	87.8668922720276	0	0.467312379611799	281	0.00111530400862004	281	203	209
"HiG_blood"	"Bola2"	0.00150422723937738	"HiG"	0.09138312732998	0.803	396	230	87.1413312514984	0	1.05610373851636	202	0.00252053398213928	202	215	209
"HiG_blood"	"Bola3"	0.00116286177479868	"HiG"	0.0528732310995564	0.572	263	275	72.0654982651076	0	0.696334058065419	249	0.00166189512664778	249	276	209
"HiG_blood"	"Brix1"	0.00379519678732296	"HiG"	0.133690670299079	0.68	320.5	87	90.5970496344213	0	2.87461863252294	85	0.00686066499408816	85	153	209
"HiG_blood"	"Btg2"	0.000565279472041206	"HiG"	0.00711378787677504	0.245	106	379	53.4242362552676	0	0.0931417346013714	380	0.000222295309311149	380	336	209
"HiG_blood"	"C1qbp"	0.00325003995444125	"HiG"	0.180815074397631	0.721	347.5	112	103.111184660494	0	2.49492679430056	105	0.00595447922267438	105	21	209
"HiG_blood"	"Car2"	0.00382663410636423	"HiG"	0.279720884948142	0.172	44.5	86	66.1541490139511	0	2.64571410593281	98	0.00631435347477997	98	302	209
"HiG_blood"	"Carnmt1"	0.000423258163324893	"HiG"	0.000782355856735348	0.309	149.5	409	59.0394823989218	0	0.0320717985910633	410	7.65436720550436e-05	410	323	209
"HiG_blood"	"Ccnd3"	0.000966034959315017	"HiG"	0.00547371748262867	0.186	53	305	48.4260371683186	0	0.286699822635233	317	0.000684247786718933	317	350	209
"HiG_blood"	"Ccne1"	0.00191105407716913	"HiG"	0.0305133765304731	0.141	26	190	51.174576982259	0	0.735372480620632	240	0.00175506558620676	240	343	209
"HiG_blood"	"Cct8"	0.004710493382513	"HiG"	0.331897914472313	0.549	254	53	104.936551907136	0	3.6321559957143	55	0.00866863006137064	55	12	209
"HiG_blood"	"Cd24a"	0.0011247195799459	"HiG"	0.0201589735735609	0.175	47	279	47.8232268152172	0	0.429477643512528	286	0.00102500630909911	286	352	209
"HiG_blood"	"Cd9"	0.00163775799360757	"HiG"	0.0164484315794582	0.072	8	209	49.0906344978075	0	0.444301610549215	284	0.00106038570536805	284	349	209
"HiG_blood"	"Cdc34"	0.000999531508381642	"HiG"	0.0219486560874197	0.209	72	297	88.9572754355787	0	0.358336512722624	300	0.000855218407452562	300	189	209
"HiG_blood"	"Cdc42ep3"	0.000523924854242455	"HiG"	0.00212197179492114	0.25	111	388	45.2916803842071	0	0.068790989771989	389	0.000164178973202838	389	364	209
"HiG_blood"	"Cdca7"	0.000536110120036801	"HiG"	0.00201704147693357	0.288	131.5	385	63.0397599739743	0	0.106814717694902	370	0.00025492772719547	370	311	209
"HiG_blood"	"Cdv3"	0.000485897453174792	"HiG"	0.00817703546329608	0.686	324	396	109.292665522837	0	0.113096391386755	369	0.000269919788512541	369	8	209
"HiG_blood"	"Cenpx"	0.000378524754063043	"HiG"	0.000837583487989195	0.541	248	416	92	0	0.0164715070675574	416	3.93114727149341e-05	416	128	209
"HiG_blood"	"Chchd10"	0.00230742268415252	"HiG"	0.171839398978568	0.597	277	162	92.5145955812173	0	1.68738279977289	156	0.00402716658657015	156	120	209
"HiG_blood"	"Chchd4"	0.00194726644830079	"HiG"	0.0642881243578898	0.575	266	186	85.9723991329397	0	1.27349488186416	183	0.00303936725981899	183	223	209
"HiG_blood"	"Ciao2a"	0.000468116761679612	"HiG"	0.00250411529610169	0.465	217	402	69.805292125921	0	0.0758128053693769	386	0.000180937482981807	386	286	209
"HiG_blood"	"Cited2"	0.000483330978651187	"HiG"	0.00090511140021915	0.268	124	397	76.1185258917546	0	0.0652324413244864	390	0.000155686017480874	390	266	209
"HiG_blood"	"Cited4"	0.00100198012648668	"HiG"	0.00465266057681273	0.115	20	295	28.3344661037429	0	0.153836540965122	347	0.000367151649081436	347	398	209
"HiG_blood"	"Clpp"	0.00405815423551788	"HiG"	0.209239480698576	0.68	320.5	78	97.2072530661016	0	3.10229004859676	78	0.00740403352887054	78	55	209
"HiG_blood"	"Cmas"	0.000500046560469284	"HiG"	0.00195733093209292	0.338	168.5	393	38.4476764367819	0	0.0710583968836735	387	0.000169590446023087	387	376	209
"HiG_blood"	"Cmc2"	0.000905755379101008	"HiG"	0.00797845766374911	0.398	192.5	319	62.0470544595625	0	0.192150882782895	338	0.000458593992321946	338	315	209
"HiG_blood"	"Comt"	0.000730067418557347	"HiG"	0.0384676869380805	0.377	189	346	88.846445611081	0	0.317743758251606	314	0.00075833832518283	314	190	209
"HiG_blood"	"Cox17"	0.00282154669772658	"HiG"	0.256957730297484	0.709	337.5	135	89.0937334113004	0	2.28304458812331	117	0.00544879376640407	117	186	209
"HiG_blood"	"Cox4i1"	0.00844256739464497	"HiG"	0.857274853901176	0.672	316	4	90.0694267991997	0	7.36249202540217	3	0.017571580012893	3	164	209
"HiG_blood"	"Cox7c"	0.00530762819979151	"HiG"	0.577370493019368	0.82	405	42	87.0294027368777	0	4.72549344586798	33	0.0112780273171074	33	216	209
"HiG_blood"	"Cox8a"	0.00428578609725033	"HiG"	0.493808482705312	0.802	394.5	64	93.9768661619491	0	3.76744635236894	53	0.00899151874073732	53	99	209
"HiG_blood"	"Cpne7"	0.000490649979554323	"HiG"	0.000590105463383924	0.318	153	395	37.7142358386651	0	0.0367824332708716	407	8.77862369233213e-05	407	378	209
"HiG_blood"	"Cpox"	0.00529115730724483	"HiG"	0.499793185539088	0.338	168.5	44	69.3512026644083	0	4.25590639006798	46	0.0101572944870358	46	289	209
"HiG_blood"	"Creg1"	0.000551707908035738	"HiG"	0.0123702466037847	0.323	157	381	51.0877126398517	0	0.133147536501064	359	0.000317774550121872	359	344	209
"HiG_blood"	"Crip2"	0.00103348508083853	"HiG"	0.000213682288468746	0.054	3	291	8.66331629524047	0	0.0904139062262073	381	0.000215784979060161	381	416	209
"HiG_blood"	"Crlf3"	0.000471247248626215	"HiG"	5.01633327959021e-05	0.196	61	399	14.4340546354417	0	0.0241704357326763	414	5.76860041352655e-05	414	412	209
"HiG_blood"	"Ctsz"	0.000838207148681209	"HiG"	0.0198385248849713	0.198	64	328	63.7212138988705	0	0.240399999617948	327	0.000573747015794625	327	309	209
"HiG_blood"	"Cyb5a"	0.00183031848085685	"HiG"	0.127847123047502	0.233	92.5	198	72.9961355754814	0	1.04496745777248	203	0.0024939557464737	203	273	209
"HiG_blood"	"Cyc1"	0.00540179467419751	"HiG"	0.408771768450345	0.726	351.5	40	96.4034940403713	0	4.47225284787851	39	0.0106736344818103	39	61	209
"HiG_blood"	"Cycs"	0.00263128366036032	"HiG"	0.194444125946131	0.738	360	148	97.7025029602313	0	2.04558037842807	132	0.0048820534091362	132	50	209
"HiG_blood"	"Dctpp1"	0.00232036851776084	"HiG"	0.0904123973833598	0.478	222	161	95.0462802261542	0	1.52449690313372	167	0.00363841742991342	167	78	209
"HiG_blood"	"Ddah1"	0.00043860076204253	"HiG"	0.00574688860186707	0.559	259	407	90.085520279094	0	0.0699501784053141	388	0.000166945533186907	388	163	209
"HiG_blood"	"Ddx18"	0.00296625147702673	"HiG"	0.125120247417751	0.719	343	127	89.1598095746882	0	2.21942938392596	122	0.00529696750340325	122	183	209
"HiG_blood"	"Ddx21"	0.00266134994226952	"HiG"	0.099341994275263	0.612	286	147	89.6130668716566	0	1.86831497925681	147	0.00445898563068451	147	177	209
"HiG_blood"	"Ddx27"	0.00218918020005766	"HiG"	0.0832719491898157	0.783	383.5	171	92.9032905995036	0	1.58111863306498	163	0.00377355282354412	163	112	209
"HiG_blood"	"Ddx3x"	0.0020815952106991	"HiG"	0.141076037847854	0.373	186	178	93.1813188799125	0	1.34200131670165	180	0.00320286710429989	180	107	209
"HiG_blood"	"Dek"	0.00136748561822476	"HiG"	0.0160948081566462	0.2	66.5	245	68.0198119956797	0	0.551592993647698	265	0.00131645105882506	265	295	209
"HiG_blood"	"Dkc1"	0.00363961234869845	"HiG"	0.138476751205661	0.657	309	93	95.746560456028	0	2.72792180692864	95	0.00651055323849318	95	70	209
"HiG_blood"	"Dph3"	0.000966918291271078	"HiG"	0.0205116977606281	0.619	287.5	304	84.806072661988	0	0.409863405049057	289	0.000978194284126627	289	229	209
"HiG_blood"	"Dut"	0.00282164279921691	"HiG"	0.103841031176184	0.302	143.5	134	92.2151601108276	0	1.85857793001053	148	0.00443574684966715	148	123	209
"HiG_blood"	"Dynll2"	0.000760047628435875	"HiG"	0.014936514295841	0.268	124	343	79.7493518881498	0	0.222216967661594	330	0.000530350758142229	330	258	209
"HiG_blood"	"E2f4"	0.00100088695562208	"HiG"	0.00610442393216285	0.22	88	296	45.8905462563096	0	0.322175139556575	313	0.000768914414216169	313	357	209
"HiG_blood"	"Ebna1bp2"	0.00402844759982902	"HiG"	0.148706933616453	0.745	365.5	79	92.2648771943975	0	3.07283716659229	80	0.00733374025439687	80	122	209
"HiG_blood"	"Eci1"	0.00129968453885273	"HiG"	0.0523734941579888	0.692	326	258	96.4591466214395	0	0.779908605595663	233	0.0018613570539276	233	59	209
"HiG_blood"	"Eef1e1"	0.00210416384593395	"HiG"	0.105234854042128	0.635	295	177	92.511299904806	0	1.43601082729228	174	0.00342723347802455	174	121	209
"HiG_blood"	"Eef2"	0.00701485951877369	"HiG"	0.637574480985527	0.632	292.5	15	98.1598111081761	0	5.8125058680368	15	0.0138723290406606	15	47	209
"HiG_blood"	"Egfl7"	0.00093206548033139	"HiG"	0.00794671519667332	0.117	21	313	24.5180183449898	0	0.142855404722296	352	0.000340943686688057	352	404	209
"HiG_blood"	"Ehd1"	0.00057909133367674	"HiG"	0.00287758150925298	0.236	95.5	375	58.9568739166173	0	0.0878970710913117	382	0.000209778212628429	382	324	209
"HiG_blood"	"Eif1ad"	0.00104753463031176	"HiG"	0.0489177269143945	0.73	355.5	288	96.3206903848262	0	0.588779102979609	263	0.00140520072310169	263	63	209
"HiG_blood"	"Eif1b"	0.00092051279549517	"HiG"	0.0478595111274731	0.792	389.5	316	99.570881120709	0	0.499429596522933	272	0.00119195607762037	272	36	209
"HiG_blood"	"Eif2b1"	0.00156748568699278	"HiG"	0.0597037472771792	0.673	317	219	93.2695352666542	0	0.985981556542629	211	0.00235317793924255	211	106	209
